Platform ,Gender,Category,Price range,Delivery Charge,Product Name,Review,Star
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,এর থেকে ফালতু জিনিস আর নাই,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,আমাকে পন্য দেয়া হইনি কেনো,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,"কি দিলেন, কোন কাজ করে না",1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,আমি কিছু করতে পারতাছিনা,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,আমার গিফট বক্সটা পাইনি?,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,বাটপারি সেই লেভেলের 😡,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,আমি এখনো হাতে পাইনাই।,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,আসতে অনেক সময় লাগে।,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,কোন গিফট এ পাই নাই,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,ভাই কই দিন লাগে,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,গিফট বক্স পাইনি,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,জীবনে সবচেয়ে বড় ভুল ভাউসার ক্রয় করা আমি ক্রয় করেছি আমি বলতে পারব। তাই আপনাদের বলছি আপনারা কেউ বাউচার কার্ড ক্রয় করবেন না।,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,সময় মত দেয়না!!!,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,সময় মত দেয়না!!!,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,কাজ করে না বুল,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,ফালতু.....কেউ যাতে না কিনে?,1
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,100 টাকার টাডে ১০০ টাকারই ভাউচার পেলাম তহলে কাড কেনতে জাব কেন আর টাকা দিয়ে ভাউচার কিনবো কেন?,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,সেলার একটি বাটপার এর গিফট কার্ড না পার্টি ডেলিভারি সব পূর্ণ জানানোর পরও কোনো উত্তর দেয়নি তারা কেউ এই ছেলের কাছ থেকে দ্বারা ফ্লিপকার্ট কিনবেন না,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,এটা দিচেন আমাকে আমার টাকা দিন👿 1 দিন ও বেব্যহার করতে পারি নি যে জিনিস বাল না সেই টা কেন ও বিক্রি করেন আমার 100 টাকা দিচে হবে,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,এটা দারাজের পুরাই জালিয়াতি ব্যবসা। গিফট কার্ড অর্ডার করেছি কিন্তু কোনো গিফট ভাউচার পাইনি। অনেকবার কমপ্লেইন করেছি তারা দেখছে দেখছে বলছিল। অতঃপর ফোন দিল জিজ্ঞেস করলে আপনি কি গিফট কার্ড এর মেইল পাননি। আমি বললাম না। তারা বলল ঠিক আছে আমরা আপনাকে আর একটি গিফট কার্ড দিচ্ছি। এই বলে ফোন কেটে দিল। এখন পর্যন্ত আমি কোন গিফট কার্ড মেইল পেলাম না আজকে ৪৮ দিন‌। দয়া করে কেউ এই গিফট কার্ড অর্ডার করবেন না।,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,গিফট কার্ড অর্ডার করেছি আজ দুদিন হয়ে গেল এখনো আমি গিফট কার্ড পাইনি,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,১০০ টাকার গিফট কার্ড তবুও voucher এ গিয়ে কোড টাইপ করলাম দিলো ৮২ টাকা এটা মোটেই ঠিক নয়।😠😡,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,"কোড কাজ করে না। আপনারা আবার বলবেন না ""যে আমি দারাজ নতুন "" ১০০ টাকার দারাজ গিফট কাড আনেক গুলো ডেলিভারি পাইছি এবং সে গুলো দিয়ে তেল অর্ডার দিছি। কিন্তু এই ভাউচার কোড কি কাজ করে না। ৩ বা লাইভ চ্যাটে কমপ্লেইন করছি । এজেন্ট আমাকে বলল ""sir আমি আপনার বিষয় টা সংশ্লিষ্টটিমকে জানিয়েছি "" তারা আপনাকে কল দিবে। কিন্তু কোনো কল দেয় নাই 😡😡😡",2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,আমি gift card ক্রয় করার পরে ২৪ ঘন্টার মধ্যে আমার কাছে কোনো ইমেইল আসেনি। কিন্ত দারাজ এ দেখাচ্ছে আমার কাছে ইমেইল পাঠানো হয়েছে😠😠😠😠😠,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,এটা কিভা‌বে ব‌্যাবহার কর‌তে জা‌নিনা তাই কিনার পর এভা‌বেই আ‌ছে দয়া ক‌রে বল‌বেন এটা কি ভবে ব‌্যবহার কর‌তে হয় । তা‌দের সা‌থে যুগা‌যোগ করার চেষ্টা ক‌রে‌ছি কোন উত্তর পাই‌নি ।,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,আমি ১০০ তার গিফট কার্ড কিন্স আজ দালি ভারি দেয়ার কথা বিকাশ থেকে পেমেন্ট কোর্স বৎ কার্ড তা তো আসল না,2
Daraz,none,Gift card,0-150,free,Daraz Gift Card - 100Tk,"সবাই আমার রিভিও টা পড়ে তারপর অর্ডার দিন। এরা পুরাই বাটপার। ১০০৳ এর এইকার্ড কেনার আগে আমি চ্যাট অপশনে ওদের কাছে জানতে চাই যে, কার্ডটা বা ভাউচারটা কি আমি ২বার ব্যবহার করতে পারবো? ওরা উত্তর দেয় ""যাবে"" অথচ আমি ৫০টাকার একটা অর্ডারে এই ভাউচার ব্যবহার করে কিছুক্ষন পর ৪০ টাকার আরেকটা অর্ডার করতে গিয়ে দেখি, ভাউচার কোডের স্থানে দেখাচ্ছে ""this voucher has already used"" টাইপের কিছু। অর্থাৎ আমার এই ভাউচারে আরো ৫০টাকা থাকা সত্তেও আমি ২য়বার আর ব্যবহার করতে পারি নাই। মানে আমার বাকি ৫০টাকা পুরাই নষ্ট। দু:খে আমি দারাজের কাস্টমারকেয়ারের ""live chat"" এ ব্যাপারটা খুলে বললে তারা বলে ""স্যার, একটা ভাউচার মাত্র ১বার ই ব্যবহার করা যায়"" অথচ এটা সত্তেও এই ""daraz digital goods"" স্টোরের সেলাররা চ্যাটে আমাকে মিথ্যা বলছে যে এই কার্ড ২য়বার ব্যবহার করা যাবে। প্রমান স্বরূপ আমি কাস্টমার কেয়ারে সেই চ্যাটের একটা স্ক্রিনশটও দিলাম। তারা বল্লো ""দু:খিত স্যার সেলার কেন এমন বলেছে জানি না"" অতঃপর আমি তাদের কাছে বললাম এটা এই শপটা কি দারাজের নিজস্ব?? তারা সময় চেয়ে জানালো ""এই শপের একাধিক মালিকানা আছে"" wordলিমিট থাকায় r লিখতে পারলাম না",2
